model,return
Aggressive,18.13365684
Aggressive,19.27266756
Aggressive,20.45807861
Aggressive,15.67413264
Aggressive,7.580309247
Aggressive,-0.57583084
Aggressive,1.551065363
Aggressive,1.814631632
Aggressive,2.809079794
Aggressive,-7.072000305
Aggressive,5.231851202
Aggressive,10.65753637
Aggressive,-14.613114
Aggressive,-19.39213329
Aggressive,-34.40818377
Aggressive,-45.98599254
Aggressive,-33.95861199
Aggressive,-16.47163083
Aggressive,8.180504019
Aggressive,27.40633512
Aggressive,37.33714907
Aggressive,24.69722253
Aggressive,35.81915175
Aggressive,56.62368263
Aggressive,58.81837901
Aggressive,75.10828189
Aggressive,76.39764576
Aggressive,77.19926044
Aggressive,42.42818873
Aggressive,34.61544117
Aggressive,18.4297363
Aggressive,40.77391332
Aggressive,30.42397635
Aggressive,20.27366804
Aggressive,26.31324506
Aggressive,13.70310225
Aggressive,3.797955497
Aggressive,8.009319935
Aggressive,36.30439104
Aggressive,45.1009904
Aggressive,51.48266085
Aggressive,62.38400035
Aggressive,44.76064918
Aggressive,52.51006885
Aggressive,53.63667155
Aggressive,44.44114098
Aggressive,60.67383291
Aggressive,35.09465679
Aggressive,10.97344274
Aggressive,5.236897739
Aggressive,24.58027827
Aggressive,19.66833528
Aggressive,60.89184073
Aggressive,56.34103109
Aggressive,56.03176682
Aggressive,30.53302285
Aggressive,7.497334426
Aggressive,27.47426883
Aggressive,11.32299289
Aggressive,-20.65016167
Aggressive,-39.81551879
Aggressive,-78.42081757
Aggressive,-91.11531221
Aggressive,-73.25318289
Aggressive,-68.11963626
Aggressive,-25.59039515
Aggressive,-30.49011265
Aggressive,-35.52035077
Aggressive,-12.60861627
Aggressive,15.93030757
Aggressive,21.07182616
Aggressive,38.51236352
Aggressive,27.78668495
Aggressive,32.07467001
Aggressive,10.47124364
Aggressive,-28.98311576
Aggressive,-6.538267142
Aggressive,-15.24896846
Aggressive,-35.0911341
Aggressive,-40.05299048
Aggressive,-9.668149238
Aggressive,-0.902474855
Aggressive,-1.601527206
Aggressive,-13.819643
Aggressive,-27.46983597
Aggressive,10.76135183
Aggressive,1.283661246
Aggressive,-26.97580853
Aggressive,3.186289753
Aggressive,19.20129449
Aggressive,-11.4960509
Aggressive,-13.05338643
Aggressive,6.014634952
Aggressive,16.57727876
Aggressive,30.56531477
Aggressive,29.78649679
Aggressive,5.298999967
Aggressive,67.09495779
Aggressive,71.52095546
Aggressive,96.80010132
Aggressive,93.97126691
Aggressive,58.48333941
Aggressive,54.37279269
Aggressive,2.117738367
Aggressive,7.718819052
Aggressive,-0.733447775
Aggressive,-15.70519917
Aggressive,-53.35366656
Aggressive,-51.65633086
Aggressive,-97.29371914
Aggressive,-100
Aggressive,-100
Aggressive,-100
Aggressive,-100
Aggressive,-81.16529122
Aggressive,-57.17868136
Aggressive,-26.23365432
Aggressive,3.438759405
Aggressive,-1.445536992
Aggressive,21.99264045
Aggressive,60.95037383
Aggressive,50.49755712
Aggressive,83.15755457
Aggressive,77.54141197
Aggressive,62.28347038
Aggressive,36.02022437
Aggressive,59.53320698
Aggressive,40.19396542
Aggressive,41.49146814
Aggressive,40.37889918
Aggressive,29.96192709
Aggressive,9.729187339
Aggressive,-5.913411482
Aggressive,13.8235347
Aggressive,5.17456296
Aggressive,6.916593561
Aggressive,1.540169285
Aggressive,-8.276790173
Aggressive,-24.33161711
Aggressive,-11.8039806
Aggressive,19.61132778
Aggressive,41.67124083
Aggressive,55.72049139
Aggressive,64.38764634
Aggressive,67.71638217
Aggressive,106.1605721
Aggressive,102.5839085
Aggressive,121.3936746
Aggressive,133.7465902
Aggressive,107.2801589
Aggressive,86.3394097
Aggressive,86.94423431
Aggressive,37.82198337
Aggressive,29.06543493
Aggressive,27.71326778
Aggressive,-12.14946804
Aggressive,-27.35988075
Aggressive,-35.08802527
Aggressive,-33.30533635
Aggressive,-16.45197016
Aggressive,1.537093336
Aggressive,-12.62646352
Aggressive,3.046846939
Aggressive,-17.13944261
Aggressive,-18.32323177
Aggressive,17.22045714
Aggressive,34.10725354
Aggressive,20.7173123
Aggressive,2.146439801
Aggressive,19.72946599
Aggressive,16.12146212
Aggressive,28.56349296
Aggressive,84.95852766
Aggressive,81.15584455
Aggressive,137.8034252
Aggressive,121.1155367
Aggressive,126.7973691
Aggressive,33.03738871
Aggressive,20.78568625
Aggressive,-7.752326032
Aggressive,3.181810416
Aggressive,-45.35029071
Aggressive,-88.94188395
Aggressive,-68.60791768
Aggressive,-100
Aggressive,-100
Aggressive,-100
Aggressive,-97.35872495
Aggressive,-73.8464292
Aggressive,-70.24852634
Aggressive,-100
Aggressive,-40.32700294
Aggressive,10.7432427
Aggressive,25.18499628
Aggressive,27.57107825
Aggressive,11.19364913
Aggressive,10.38873773
Aggressive,5.883961563
Aggressive,6.322478347
Aggressive,-38.29910415
Aggressive,-57.28913519
Aggressive,-59.21730022
Aggressive,-100
Aggressive,-100
Aggressive,-100
Aggressive,-60.64909238
Aggressive,-38.51581999
Aggressive,-36.55381168
Aggressive,-62.78916183
Aggressive,-4.760132141
Aggressive,-15.72894752
Aggressive,-25.8010781
Aggressive,-4.820976112
Aggressive,-3.863715096
Aggressive,-23.65849447
Aggressive,-25.64384946
Aggressive,-38.48141075
Aggressive,-21.57024318
Aggressive,7.468257431
Aggressive,-2.352252242
Aggressive,3.192284123
Aggressive,-0.535219426
Aggressive,17.68765557
Aggressive,23.07564482
Aggressive,22.22949762
Aggressive,-4.030620805
Aggressive,13.44077691
Aggressive,-2.550512833
Aggressive,-38.68372272
Aggressive,-47.37687159
Aggressive,3.556514648
Aggressive,37.74426431
Aggressive,17.29635704
Aggressive,-15.26800412
Aggressive,7.575180193
Aggressive,29.08123437
Aggressive,16.88509763
Aggressive,-11.4786075
Aggressive,-1.564536189
Aggressive,-0.126395904
Aggressive,-16.34812473
Aggressive,-40.31107331
Aggressive,-22.78497354
Aggressive,12.21152098
Aggressive,21.08409784
Aggressive,12.00279316
Aggressive,18.71902798
Aggressive,-3.768395201
Aggressive,6.689413125
Aggressive,25.99385133
Aggressive,-21.44986383
Aggressive,-41.07271514
Aggressive,-55.80763367
Aggressive,-65.6018108
Aggressive,-100
Aggressive,-100
Aggressive,-100
Aggressive,-84.94226997
Aggressive,-98.8412624
Aggressive,-100
Aggressive,-49.90923724
Aggressive,-22.41145437
Aggressive,-19.1415156
Aggressive,6.416701554
Aggressive,49.28783694
Aggressive,47.06425858
Aggressive,49.49612229
Aggressive,61.49739232
Aggressive,98.31087936
Aggressive,135.8947932
Aggressive,143.0596735
Aggressive,161.9657531
Aggressive,151.7831638
Aggressive,98.36657589
Aggressive,101.0874485
Aggressive,89.77445912
Aggressive,42.15147247
Aggressive,43.29858927
Aggressive,38.53637678
Aggressive,25.10530396
Aggressive,-29.25883037
Aggressive,-100
Aggressive,-100
Aggressive,-56.09097073
Aggressive,-61.90745249
Aggressive,-70.09310483
Aggressive,-38.65031885
Aggressive,-6.196069881
Aggressive,-46.61432239
Aggressive,-100
Aggressive,-83.96745131
Aggressive,-7.547382989
Aggressive,14.95053738
Aggressive,-19.91169557
Aggressive,-20.313669
Aggressive,9.118982091
Aggressive,11.48238195
Aggressive,-8.391681147
Aggressive,39.74771183
Aggressive,29.59027225
Aggressive,15.50350193
Aggressive,-20.15852158
Aggressive,-22.70334916
Aggressive,13.71901045
Aggressive,24.79948364
Aggressive,22.53500626
Aggressive,31.6282732
Aggressive,26.72214746
Aggressive,-1.957176536
Aggressive,52.04174205
Aggressive,61.11692599
Aggressive,76.65964282
Aggressive,71.27194359
Aggressive,48.23918437
Aggressive,48.6534079
Aggressive,45.58700879
Aggressive,58.96557587
Aggressive,67.27702995
Aggressive,78.71247995
Aggressive,74.59619378
Aggressive,101.253979
Aggressive,87.09545464
Aggressive,95.41089462
Aggressive,79.36243781
Aggressive,64.71084534
Aggressive,70.72659056
Aggressive,58.15121226
Aggressive,69.18115185
